age,education.num,occupation,sex,income
48,5,Sales,Female,<=50K
60,9,Craft-repair,Male,<=50K
46,9,Handlers-cleaners,Female,<=50K
30,9,?,Male,<=50K
39,13,Sales,Male,>50K
55,10,Prof-specialty,Male,>50K
17,7,Sales,Male,<=50K
46,13,Sales,Male,>50K
50,9,Sales,Female,<=50K
32,13,Protective-serv,Male,<=50K
18,9,Other-service,Female,<=50K
34,9,Other-service,Male,<=50K
50,13,Prof-specialty,Male,>50K
32,7,Exec-managerial,Male,<=50K
23,13,Prof-specialty,Female,<=50K
26,13,Prof-specialty,Male,<=50K
46,12,Prof-specialty,Female,<=50K
43,10,Sales,Male,<=50K
32,9,Transport-moving,Male,>50K
37,12,Prof-specialty,Female,<=50K
48,10,Transport-moving,Male,>50K
43,9,Machine-op-inspct,Male,<=50K
51,6,Other-service,Female,<=50K
30,9,Machine-op-inspct,Male,<=50K
34,14,Prof-specialty,Male,>50K
34,9,Craft-repair,Male,<=50K
41,13,Exec-managerial,Male,>50K
53,6,Adm-clerical,Female,<=50K
42,1,Craft-repair,Male,<=50K
18,9,Other-service,Female,<=50K
81,13,Sales,Male,>50K
40,11,Prof-specialty,Male,<=50K
26,13,Tech-support,Female,<=50K
20,10,Tech-support,Female,<=50K
41,9,Sales,Female,<=50K
49,14,Prof-specialty,Male,>50K
22,10,Other-service,Female,<=50K
46,13,Prof-specialty,Male,>50K
35,9,Exec-managerial,Female,>50K
34,13,Exec-managerial,Female,<=50K
29,14,Prof-specialty,Female,>50K
28,8,Prof-specialty,Male,<=50K
35,13,Other-service,Male,<=50K
29,10,Exec-managerial,Male,<=50K
21,10,Adm-clerical,Female,<=50K
52,10,Exec-managerial,Male,>50K
45,9,Craft-repair,Male,<=50K
43,9,Craft-repair,Male,<=50K
35,9,?,Female,<=50K
21,10,?,Male,<=50K
35,6,Other-service,Male,<=50K
30,9,Adm-clerical,Male,<=50K
45,9,Machine-op-inspct,Female,<=50K
29,10,Other-service,Female,<=50K
29,6,Other-service,Female,<=50K
33,13,Exec-managerial,Female,<=50K
17,6,Other-service,Male,<=50K
52,9,Sales,Female,<=50K
24,10,Adm-clerical,Female,<=50K
32,9,Transport-moving,Male,>50K
32,9,Exec-managerial,Male,<=50K
33,13,Sales,Female,<=50K
30,4,Craft-repair,Male,<=50K
28,9,Adm-clerical,Male,<=50K
62,12,Farming-fishing,Male,<=50K
32,11,Tech-support,Female,<=50K
26,9,Craft-repair,Male,>50K
57,10,Adm-clerical,Male,>50K
35,13,Exec-managerial,Male,>50K
19,9,Handlers-cleaners,Male,<=50K
49,13,Exec-managerial,Male,>50K
47,11,Craft-repair,Male,>50K
38,7,Adm-clerical,Female,<=50K
30,9,Machine-op-inspct,Male,<=50K
32,7,Handlers-cleaners,Male,<=50K
32,9,Exec-managerial,Female,>50K
46,11,Exec-managerial,Female,<=50K
22,9,Farming-fishing,Male,<=50K
47,10,Protective-serv,Male,<=50K
57,10,Sales,Female,>50K
47,10,Adm-clerical,Female,<=50K
41,13,Prof-specialty,Male,>50K
36,9,Transport-moving,Male,<=50K
32,13,Farming-fishing,Male,<=50K
37,7,Other-service,Male,<=50K
36,9,Farming-fishing,Male,<=50K
17,6,Other-service,Male,<=50K
23,10,Adm-clerical,Female,<=50K
37,9,Other-service,Male,<=50K
35,10,Handlers-cleaners,Female,<=50K
56,9,Other-service,Male,<=50K
52,13,Craft-repair,Male,<=50K
37,13,Tech-support,Male,>50K
48,16,Prof-specialty,Male,>50K
24,9,Other-service,Female,<=50K
33,11,Craft-repair,Male,<=50K
39,11,Tech-support,Male,<=50K
34,9,Adm-clerical,Male,<=50K
24,13,?,Female,<=50K
23,10,Exec-managerial,Male,<=50K
18,9,Other-service,Male,<=50K
20,8,Machine-op-inspct,Male,<=50K
54,14,Sales,Male,>50K
19,10,Adm-clerical,Male,<=50K
53,9,Craft-repair,Male,>50K
34,8,?,Female,<=50K
28,9,Craft-repair,Male,<=50K
35,9,Machine-op-inspct,Male,<=50K
20,10,Sales,Female,<=50K
31,10,Adm-clerical,Female,<=50K
37,16,Prof-specialty,Female,<=50K
64,8,Craft-repair,Male,<=50K
42,10,Tech-support,Male,>50K
27,10,Sales,Male,<=50K
36,10,Other-service,Female,<=50K
36,10,Craft-repair,Male,>50K
23,9,Handlers-cleaners,Male,<=50K
24,7,Craft-repair,Male,<=50K
22,9,Adm-clerical,Female,<=50K
62,13,Exec-managerial,Male,>50K
19,9,Other-service,Male,<=50K
20,9,Other-service,Male,<=50K
57,9,Adm-clerical,Female,<=50K
19,9,Machine-op-inspct,Male,<=50K
37,14,Prof-specialty,Female,>50K
35,9,Sales,Male,>50K
17,8,Sales,Female,<=50K
36,10,Adm-clerical,Female,<=50K
50,10,Transport-moving,Male,>50K
27,16,Prof-specialty,Male,<=50K
25,9,Craft-repair,Male,<=50K
47,12,Exec-managerial,Female,<=50K
29,14,Prof-specialty,Female,>50K
19,9,Adm-clerical,Female,<=50K
49,10,Transport-moving,Male,<=50K
31,15,Prof-specialty,Male,>50K
43,12,Prof-specialty,Female,<=50K
56,7,Craft-repair,Male,<=50K
42,9,Craft-repair,Female,<=50K
45,10,Prof-specialty,Male,>50K
40,13,Exec-managerial,Female,<=50K
44,10,Adm-clerical,Female,<=50K
17,6,?,Female,<=50K
36,9,Adm-clerical,Female,<=50K
19,10,Sales,Female,<=50K
53,9,Adm-clerical,Female,>50K
72,10,Craft-repair,Male,<=50K
46,11,Transport-moving,Male,<=50K
33,10,Prof-specialty,Female,<=50K
22,5,Handlers-cleaners,Male,<=50K
17,7,?,Female,<=50K
41,9,Tech-support,Male,>50K
46,5,Machine-op-inspct,Male,<=50K
33,9,Sales,Female,<=50K
32,1,Machine-op-inspct,Male,<=50K
52,9,Craft-repair,Male,<=50K
27,9,Adm-clerical,Female,<=50K
48,9,Protective-serv,Male,>50K
22,10,Adm-clerical,Female,<=50K
25,9,Other-service,Male,<=50K
60,9,?,Male,<=50K
38,11,Sales,Male,<=50K
37,9,Transport-moving,Male,<=50K
49,10,Adm-clerical,Female,<=50K
40,13,Craft-repair,Male,<=50K
31,10,Adm-clerical,Female,<=50K
40,9,Other-service,Male,<=50K
25,9,Sales,Female,<=50K
18,9,?,Female,<=50K
19,8,Farming-fishing,Female,<=50K
35,9,Transport-moving,Male,<=50K
28,9,Adm-clerical,Female,<=50K
33,10,Transport-moving,Male,<=50K
20,9,Handlers-cleaners,Male,<=50K
45,13,Sales,Female,<=50K
36,13,Exec-managerial,Male,>50K
34,10,Exec-managerial,Male,<=50K
32,10,Adm-clerical,Female,<=50K
19,10,Transport-moving,Male,<=50K
24,9,Adm-clerical,Female,<=50K
34,10,Machine-op-inspct,Male,>50K
32,9,Adm-clerical,Female,<=50K
37,9,Craft-repair,Male,>50K
31,10,Sales,Female,<=50K
21,10,Other-service,Female,<=50K
47,9,Transport-moving,Male,>50K
23,10,Craft-repair,Male,<=50K
33,14,Exec-managerial,Male,>50K
17,9,Adm-clerical,Male,<=50K
67,9,Handlers-cleaners,Male,<=50K
57,14,Prof-specialty,Male,>50K
17,7,Handlers-cleaners,Male,<=50K
53,9,Craft-repair,Male,<=50K
24,9,Transport-moving,Male,>50K
48,10,Transport-moving,Male,<=50K
38,9,Protective-serv,Male,<=50K
51,9,Prof-specialty,Male,>50K
18,9,Tech-support,Female,<=50K
23,10,Sales,Female,<=50K
42,10,Craft-repair,Male,>50K
34,9,Other-service,Female,<=50K
39,9,Machine-op-inspct,Male,<=50K
20,9,?,Male,<=50K
39,10,Other-service,Female,<=50K
21,10,Farming-fishing,Male,<=50K
26,4,Craft-repair,Male,<=50K
54,10,Craft-repair,Male,<=50K
34,10,Sales,Female,<=50K
32,9,Transport-moving,Male,<=50K
59,4,Transport-moving,Male,<=50K
24,7,?,Female,<=50K
54,13,Sales,Female,<=50K
54,13,Exec-managerial,Male,<=50K
33,9,Prof-specialty,Male,<=50K
37,9,Adm-clerical,Female,<=50K
47,13,Other-service,Female,<=50K
51,9,Other-service,Female,<=50K
45,9,Transport-moving,Male,<=50K
19,9,Other-service,Female,<=50K
58,16,Prof-specialty,Male,>50K
20,12,?,Male,<=50K
51,9,Adm-clerical,Female,<=50K
45,14,Prof-specialty,Female,<=50K
59,9,Other-service,Female,<=50K
45,13,Prof-specialty,Male,>50K
43,9,?,Male,<=50K
20,10,?,Female,<=50K
29,13,Prof-specialty,Female,<=50K
28,7,Other-service,Female,<=50K
18,7,Sales,Female,<=50K
49,13,Prof-specialty,Female,<=50K
46,9,Craft-repair,Male,<=50K
58,9,?,Male,<=50K
56,13,Prof-specialty,Female,<=50K
41,12,Exec-managerial,Female,<=50K
30,9,Exec-managerial,Male,<=50K
62,9,Craft-repair,Female,<=50K
19,9,Machine-op-inspct,Female,<=50K
29,9,Adm-clerical,Female,<=50K
20,10,?,Female,<=50K
36,4,Farming-fishing,Male,<=50K
36,9,Other-service,Male,<=50K
29,9,Craft-repair,Male,<=50K
17,6,Handlers-cleaners,Male,<=50K
18,9,Adm-clerical,Female,<=50K
40,13,Prof-specialty,Male,<=50K
26,13,Adm-clerical,Female,<=50K
42,10,Craft-repair,Male,<=50K
32,9,Craft-repair,Male,<=50K
33,5,Transport-moving,Male,<=50K
28,10,?,Female,<=50K
47,9,Craft-repair,Male,<=50K
37,10,Tech-support,Female,<=50K
73,13,?,Male,<=50K
37,9,Other-service,Male,<=50K
50,10,Adm-clerical,Female,>50K
19,9,Sales,Male,<=50K
32,10,Other-service,Male,<=50K
44,11,Tech-support,Male,<=50K
20,10,Other-service,Female,<=50K
29,10,Tech-support,Female,<=50K
21,10,?,Female,<=50K
34,11,Prof-specialty,Female,<=50K
44,13,Exec-managerial,Male,<=50K
18,7,Other-service,Female,<=50K
22,10,Tech-support,Female,<=50K
39,16,Prof-specialty,Female,>50K
26,10,Protective-serv,Male,<=50K
29,13,?,Male,<=50K
21,10,Other-service,Male,<=50K
49,13,Prof-specialty,Male,<=50K
24,12,Machine-op-inspct,Male,<=50K
26,13,Exec-managerial,Male,<=50K
25,10,Protective-serv,Male,<=50K
30,12,Prof-specialty,Male,<=50K
52,13,Prof-specialty,Male,>50K
30,9,Craft-repair,Male,<=50K
20,9,Adm-clerical,Male,<=50K
31,9,Handlers-cleaners,Male,<=50K
44,13,Exec-managerial,Male,>50K
46,10,Sales,Male,>50K
31,9,Farming-fishing,Female,<=50K
57,4,Other-service,Female,<=50K
58,9,Craft-repair,Male,<=50K
41,9,Craft-repair,Male,<=50K
23,9,Adm-clerical,Female,<=50K
47,9,Other-service,Female,<=50K
45,10,Adm-clerical,Male,<=50K
23,10,Handlers-cleaners,Male,<=50K
20,9,Other-service,Female,<=50K
18,7,Other-service,Male,<=50K
27,13,Exec-managerial,Female,<=50K
25,9,Handlers-cleaners,Male,<=50K
45,9,Priv-house-serv,Female,<=50K
53,10,Exec-managerial,Female,<=50K
54,10,Craft-repair,Male,>50K
23,5,Machine-op-inspct,Male,<=50K
17,6,Other-service,Male,<=50K
42,9,Craft-repair,Male,<=50K
61,8,Prof-specialty,Male,<=50K
21,10,Craft-repair,Male,<=50K
44,10,Sales,Male,>50K
48,12,Other-service,Male,<=50K
46,15,Farming-fishing,Male,<=50K
37,9,Farming-fishing,Male,<=50K
35,9,Exec-managerial,Female,<=50K
27,13,Transport-moving,Female,<=50K
28,10,Sales,Male,<=50K
19,9,Handlers-cleaners,Male,<=50K
63,13,Sales,Male,>50K
69,9,?,Female,<=50K
69,12,?,Female,<=50K
36,11,Protective-serv,Female,<=50K
20,8,Other-service,Male,<=50K
28,13,Protective-serv,Male,<=50K
58,9,Sales,Female,<=50K
48,9,Sales,Male,<=50K
39,10,Exec-managerial,Female,<=50K
50,12,Prof-specialty,Female,<=50K
35,13,Prof-specialty,Female,<=50K
45,13,Exec-managerial,Male,<=50K
38,10,Craft-repair,Male,<=50K
54,12,Exec-managerial,Female,>50K
42,13,Prof-specialty,Female,<=50K
32,6,Craft-repair,Female,<=50K
55,16,Prof-specialty,Male,>50K
63,10,Sales,Male,<=50K
21,5,Machine-op-inspct,Male,<=50K
62,14,?,Male,>50K
46,13,Protective-serv,Male,>50K
43,10,Adm-clerical,Female,<=50K
35,9,Exec-managerial,Male,<=50K
37,5,Transport-moving,Male,<=50K
51,9,Craft-repair,Female,<=50K
45,13,Exec-managerial,Male,>50K
61,5,Exec-managerial,Male,<=50K
21,9,Sales,Female,<=50K
45,9,Transport-moving,Male,<=50K
38,13,Exec-managerial,Male,>50K
28,13,Prof-specialty,Female,>50K
40,13,Prof-specialty,Male,<=50K
32,9,Machine-op-inspct,Female,<=50K
55,10,Adm-clerical,Female,<=50K
64,9,Prof-specialty,Female,<=50K
34,9,Adm-clerical,Male,<=50K
19,10,?,Male,<=50K
58,10,Other-service,Female,<=50K
44,11,Exec-managerial,Male,<=50K
31,10,Other-service,Female,<=50K
31,9,Machine-op-inspct,Female,<=50K
39,10,Sales,Female,>50K
19,8,Sales,Female,<=50K
56,9,Other-service,Female,<=50K
53,5,Exec-managerial,Male,<=50K
68,14,Prof-specialty,Male,<=50K
62,10,Sales,Male,>50K
62,9,Other-service,Male,<=50K
39,9,Other-service,Female,<=50K
45,12,Exec-managerial,Male,<=50K
29,10,Adm-clerical,Male,<=50K
33,10,Other-service,Male,<=50K
29,9,Machine-op-inspct,Female,<=50K
18,10,Sales,Female,<=50K
22,9,Farming-fishing,Male,<=50K
44,13,Machine-op-inspct,Male,>50K
48,10,Prof-specialty,Female,<=50K
52,9,Adm-clerical,Male,<=50K
25,13,Adm-clerical,Female,<=50K
37,9,Craft-repair,Male,<=50K
55,6,Transport-moving,Male,<=50K
67,9,Adm-clerical,Female,<=50K
36,10,Adm-clerical,Male,<=50K
47,9,Sales,Female,<=50K
36,9,?,Female,<=50K
25,13,Sales,Female,<=50K
19,5,Farming-fishing,Male,<=50K
24,4,Machine-op-inspct,Male,<=50K
30,10,Sales,Male,<=50K
17,7,Adm-clerical,Male,<=50K
28,13,Adm-clerical,Male,<=50K
35,10,Sales,Male,<=50K
24,10,Protective-serv,Male,<=50K
43,9,Adm-clerical,Female,>50K
20,9,Machine-op-inspct,Male,<=50K
55,14,Exec-managerial,Male,>50K
22,10,Adm-clerical,Female,<=50K
20,10,Other-service,Male,<=50K
44,9,Other-service,Female,<=50K
38,12,Craft-repair,Male,<=50K
53,5,Sales,Female,<=50K
23,9,Exec-managerial,Male,<=50K
53,2,Transport-moving,Male,<=50K
41,9,Sales,Male,<=50K
31,9,Machine-op-inspct,Male,<=50K
50,9,Prof-specialty,Female,<=50K
57,5,Sales,Male,>50K
25,7,Tech-support,Male,<=50K
23,9,Machine-op-inspct,Male,<=50K
48,13,Exec-managerial,Male,<=50K
34,10,Sales,Female,<=50K
37,10,Craft-repair,Male,<=50K
43,13,Sales,Male,<=50K
35,6,Craft-repair,Male,<=50K
33,13,Sales,Female,<=50K
57,10,Craft-repair,Female,<=50K
43,12,Tech-support,Male,<=50K
54,10,Transport-moving,Male,<=50K
28,10,Adm-clerical,Female,<=50K
32,9,Craft-repair,Male,<=50K
49,9,Sales,Male,>50K
52,9,Craft-repair,Male,<=50K
41,6,Transport-moving,Male,<=50K
19,9,Farming-fishing,Male,<=50K
33,9,Craft-repair,Female,<=50K
21,10,?,Male,<=50K
25,13,Prof-specialty,Female,<=50K
44,7,Sales,Female,<=50K
20,10,Prof-specialty,Male,<=50K
46,6,Other-service,Male,<=50K
39,9,Sales,Male,<=50K
34,9,Handlers-cleaners,Male,<=50K
19,9,Handlers-cleaners,Male,<=50K
53,5,Transport-moving,Male,<=50K
46,11,Machine-op-inspct,Male,<=50K
39,10,Machine-op-inspct,Male,<=50K
30,9,Handlers-cleaners,Male,<=50K
53,14,Exec-managerial,Male,>50K
33,5,Handlers-cleaners,Male,<=50K
22,10,Exec-managerial,Female,<=50K
44,10,Other-service,Female,<=50K
30,10,Sales,Female,<=50K
66,10,Adm-clerical,Female,<=50K
39,13,Craft-repair,Male,<=50K
37,9,Prof-specialty,Male,>50K
34,9,Handlers-cleaners,Female,<=50K
17,7,Craft-repair,Male,<=50K
43,13,Sales,Male,>50K
46,13,Prof-specialty,Male,>50K
17,7,Other-service,Male,<=50K
42,12,Sales,Male,<=50K
30,5,Craft-repair,Male,<=50K
33,9,Transport-moving,Male,<=50K
43,10,Sales,Male,<=50K
20,5,Exec-managerial,Female,<=50K
30,10,Farming-fishing,Male,<=50K
37,9,Transport-moving,Male,<=50K
33,10,?,Female,<=50K
49,13,Prof-specialty,Male,>50K
65,9,Other-service,Female,<=50K
35,15,Prof-specialty,Male,>50K
27,13,Craft-repair,Male,<=50K
18,8,Sales,Female,<=50K
41,14,Prof-specialty,Male,<=50K
45,9,Machine-op-inspct,Male,<=50K
18,10,?,Male,<=50K
33,10,Other-service,Female,<=50K
28,9,Handlers-cleaners,Male,<=50K
47,9,Prof-specialty,Female,<=50K
30,12,Adm-clerical,Female,<=50K
36,12,Prof-specialty,Male,<=50K
21,9,Sales,Male,<=50K
44,13,Prof-specialty,Male,<=50K
33,9,Sales,Male,<=50K
61,9,?,Male,<=50K
29,10,Craft-repair,Male,<=50K
45,10,Craft-repair,Male,>50K
18,9,?,Female,<=50K
27,13,Prof-specialty,Female,<=50K
21,10,Machine-op-inspct,Male,<=50K
49,10,Craft-repair,Male,>50K
35,10,Exec-managerial,Male,<=50K
37,10,Transport-moving,Male,<=50K
37,11,Prof-specialty,Male,>50K
26,9,Craft-repair,Male,<=50K
18,9,?,Male,<=50K
55,10,Craft-repair,Male,<=50K
59,9,Craft-repair,Female,<=50K
70,9,Adm-clerical,Female,<=50K
53,9,Tech-support,Male,>50K
39,9,Prof-specialty,Female,<=50K
38,5,Handlers-cleaners,Male,<=50K
33,10,Tech-support,Female,<=50K
19,10,?,Male,<=50K
28,9,Adm-clerical,Male,<=50K
74,6,Other-service,Female,<=50K
40,13,Adm-clerical,Male,>50K
35,11,Sales,Male,<=50K
35,9,Craft-repair,Male,<=50K
41,10,Sales,Male,>50K
38,10,Sales,Male,<=50K
29,6,Craft-repair,Male,>50K
46,9,Exec-managerial,Male,<=50K
46,9,Craft-repair,Female,<=50K
40,13,Prof-specialty,Male,>50K
39,12,Protective-serv,Male,<=50K
31,9,Exec-managerial,Male,<=50K
31,13,Prof-specialty,Female,<=50K
27,10,Craft-repair,Male,<=50K
27,10,Handlers-cleaners,Male,<=50K
28,13,Prof-specialty,Female,<=50K
21,9,Other-service,Female,<=50K
57,13,Exec-managerial,Male,<=50K
56,14,Prof-specialty,Female,<=50K
22,9,?,Female,<=50K
48,1,Other-service,Female,<=50K
36,10,Sales,Male,<=50K
51,8,Transport-moving,Male,<=50K
39,12,Transport-moving,Male,<=50K
43,9,Transport-moving,Male,>50K
38,14,Prof-specialty,Male,<=50K
51,9,Machine-op-inspct,Male,<=50K
43,9,Prof-specialty,Male,<=50K
35,9,Exec-managerial,Female,<=50K
39,6,Other-service,Female,<=50K
47,4,Craft-repair,Male,<=50K
23,1,Other-service,Female,<=50K
26,7,Machine-op-inspct,Male,<=50K
25,9,Prof-specialty,Female,<=50K
29,10,Handlers-cleaners,Male,<=50K
30,9,Machine-op-inspct,Male,<=50K
37,11,Sales,Male,>50K
37,14,Exec-managerial,Female,>50K
45,9,?,Male,<=50K
21,10,Sales,Female,<=50K
25,10,Adm-clerical,Female,<=50K
61,9,Adm-clerical,Female,<=50K
28,9,Handlers-cleaners,Male,<=50K
24,10,Adm-clerical,Female,<=50K
47,9,Machine-op-inspct,Male,>50K
29,9,Transport-moving,Male,<=50K
49,5,Other-service,Female,<=50K
41,13,Prof-specialty,Female,<=50K
33,10,Exec-managerial,Female,<=50K
20,10,?,Male,<=50K
32,10,Handlers-cleaners,Male,<=50K
48,13,Sales,Male,>50K
24,10,Sales,Female,<=50K
50,11,Tech-support,Male,>50K
31,9,Protective-serv,Male,<=50K
23,11,Craft-repair,Male,>50K
35,9,Other-service,Male,<=50K
50,9,Protective-serv,Male,<=50K
39,5,Handlers-cleaners,Male,<=50K
52,4,Other-service,Male,<=50K
44,9,Farming-fishing,Male,<=50K
43,13,Prof-specialty,Male,>50K
39,9,Prof-specialty,Male,<=50K
33,4,Farming-fishing,Male,>50K
40,10,Prof-specialty,Female,>50K
28,15,Prof-specialty,Male,<=50K
19,8,Prof-specialty,Female,<=50K
35,11,Craft-repair,Male,<=50K
44,13,Prof-specialty,Male,<=50K
40,13,Adm-clerical,Male,<=50K
20,10,Adm-clerical,Female,<=50K
55,9,Craft-repair,Male,>50K
30,4,Transport-moving,Male,<=50K
38,9,Sales,Male,>50K
17,7,Other-service,Male,<=50K
20,10,Sales,Male,<=50K
25,12,Tech-support,Male,<=50K
27,13,Sales,Male,<=50K
19,10,Sales,Female,<=50K
21,10,Sales,Female,<=50K
19,10,Other-service,Male,<=50K
42,10,Other-service,Male,<=50K
28,6,Craft-repair,Male,<=50K
47,10,Craft-repair,Male,>50K
59,10,Other-service,Female,<=50K
50,9,Craft-repair,Male,>50K
48,9,Exec-managerial,Male,<=50K
33,9,Protective-serv,Male,<=50K
27,12,Sales,Female,<=50K
24,4,Sales,Male,<=50K
31,9,Adm-clerical,Female,>50K
24,3,Farming-fishing,Male,<=50K
29,9,Exec-managerial,Male,<=50K
24,9,Machine-op-inspct,Male,<=50K
24,13,Adm-clerical,Female,<=50K
28,10,Exec-managerial,Female,<=50K
63,9,?,Male,<=50K
36,10,Handlers-cleaners,Male,<=50K
58,4,Transport-moving,Male,<=50K
51,10,Exec-managerial,Female,<=50K
42,10,Craft-repair,Male,>50K
39,10,Machine-op-inspct,Male,<=50K
26,13,Prof-specialty,Female,<=50K
39,10,Craft-repair,Male,<=50K
28,13,Prof-specialty,Male,<=50K
45,13,Exec-managerial,Male,<=50K
45,11,Craft-repair,Male,<=50K
23,13,Prof-specialty,Female,<=50K
38,7,Transport-moving,Male,<=50K
39,10,Machine-op-inspct,Male,<=50K
52,11,Farming-fishing,Male,<=50K
17,8,Sales,Female,<=50K
31,13,Exec-managerial,Male,<=50K
22,9,Transport-moving,Male,<=50K
28,10,Adm-clerical,Female,<=50K
30,9,?,Female,<=50K
41,9,Transport-moving,Male,>50K
29,14,Prof-specialty,Male,<=50K
42,15,Prof-specialty,Male,>50K
52,10,Adm-clerical,Male,<=50K
35,13,Prof-specialty,Female,<=50K
28,12,Adm-clerical,Female,<=50K
45,9,Adm-clerical,Female,<=50K
21,9,Transport-moving,Male,<=50K
74,6,Adm-clerical,Male,<=50K
29,9,Transport-moving,Male,<=50K
39,9,Adm-clerical,Female,<=50K
23,13,Farming-fishing,Male,<=50K
32,12,Exec-managerial,Female,<=50K
61,6,?,Female,<=50K
43,9,Exec-managerial,Female,>50K
23,1,Other-service,Female,<=50K
18,10,Adm-clerical,Female,<=50K
38,9,Handlers-cleaners,Male,<=50K
19,10,Other-service,Female,<=50K
37,9,Tech-support,Male,<=50K
25,9,Farming-fishing,Male,<=50K
36,9,Transport-moving,Male,<=50K
32,13,Adm-clerical,Female,<=50K
65,7,?,Female,<=50K
18,7,Craft-repair,Male,<=50K
25,9,Transport-moving,Male,<=50K
29,14,Sales,Male,<=50K
53,10,Craft-repair,Male,<=50K
33,16,Prof-specialty,Male,>50K
27,13,Craft-repair,Male,<=50K
24,9,Protective-serv,Male,<=50K
54,4,Machine-op-inspct,Male,<=50K
23,10,Sales,Female,<=50K
45,11,Adm-clerical,Female,<=50K
36,10,Exec-managerial,Female,>50K
24,9,Transport-moving,Male,<=50K
50,9,Handlers-cleaners,Female,<=50K
58,13,Exec-managerial,Female,<=50K
44,9,Other-service,Male,<=50K
24,13,Sales,Male,<=50K
34,12,Craft-repair,Male,<=50K
40,12,Tech-support,Male,<=50K
53,13,Adm-clerical,Female,<=50K
24,9,Adm-clerical,Female,<=50K
58,13,?,Male,<=50K
26,10,Craft-repair,Male,<=50K
22,12,Handlers-cleaners,Male,<=50K
36,9,Craft-repair,Male,<=50K
78,12,?,Female,<=50K
36,13,Prof-specialty,Male,>50K
43,13,Prof-specialty,Female,<=50K
60,4,Handlers-cleaners,Male,<=50K
34,4,Handlers-cleaners,Male,<=50K
46,10,Adm-clerical,Male,<=50K
46,13,Transport-moving,Male,<=50K
69,9,Other-service,Male,<=50K
32,6,Craft-repair,Male,>50K
40,13,Prof-specialty,Male,>50K
56,10,Exec-managerial,Male,>50K
47,9,Tech-support,Male,<=50K
29,9,Machine-op-inspct,Male,<=50K
37,9,Machine-op-inspct,Male,<=50K
33,9,Other-service,Female,<=50K
51,15,Prof-specialty,Male,>50K
24,11,Machine-op-inspct,Male,<=50K
37,11,Other-service,Female,<=50K
40,10,Exec-managerial,Male,<=50K
34,14,Exec-managerial,Male,<=50K
61,13,?,Female,<=50K
56,9,Exec-managerial,Male,<=50K
69,7,Adm-clerical,Female,<=50K
41,11,Other-service,Female,<=50K
40,9,Craft-repair,Male,<=50K
57,10,Handlers-cleaners,Male,<=50K
26,13,Exec-managerial,Male,<=50K
53,9,Craft-repair,Male,>50K
90,4,?,Female,<=50K
39,13,Exec-managerial,Male,<=50K
51,13,Adm-clerical,Female,<=50K
56,13,Exec-managerial,Male,>50K
51,6,Adm-clerical,Female,<=50K
17,8,Prof-specialty,Male,<=50K
42,10,Adm-clerical,Female,<=50K
33,13,Prof-specialty,Male,>50K
47,15,Prof-specialty,Male,>50K
43,10,Machine-op-inspct,Male,<=50K
64,15,Prof-specialty,Male,>50K
40,9,Transport-moving,Male,>50K
21,3,Handlers-cleaners,Male,<=50K
31,10,Exec-managerial,Male,<=50K
60,11,Exec-managerial,Female,>50K
32,8,Sales,Male,>50K
27,9,Craft-repair,Male,<=50K
40,9,Exec-managerial,Female,<=50K
27,9,Other-service,Female,>50K
18,10,Other-service,Male,<=50K
43,9,Other-service,Female,<=50K
52,9,Machine-op-inspct,Male,>50K
31,9,Other-service,Male,<=50K
28,9,Transport-moving,Male,<=50K
44,14,Prof-specialty,Female,<=50K
37,10,Farming-fishing,Male,<=50K
35,13,Exec-managerial,Male,>50K
42,5,Craft-repair,Male,<=50K
18,6,Other-service,Male,<=50K
54,9,Adm-clerical,Male,>50K
56,10,Adm-clerical,Female,<=50K
27,10,Sales,Male,<=50K
26,13,Adm-clerical,Female,<=50K
41,10,Craft-repair,Male,<=50K
41,9,Handlers-cleaners,Male,<=50K
32,10,Machine-op-inspct,Female,<=50K
18,9,Adm-clerical,Female,<=50K
36,9,Handlers-cleaners,Male,<=50K
37,6,Handlers-cleaners,Male,<=50K
31,3,Farming-fishing,Male,<=50K
46,13,Exec-managerial,Male,<=50K
24,9,Machine-op-inspct,Male,<=50K
25,13,Exec-managerial,Male,<=50K
55,3,Craft-repair,Male,<=50K
64,9,Exec-managerial,Male,<=50K
30,13,Prof-specialty,Female,<=50K
65,14,Prof-specialty,Male,<=50K
46,13,Prof-specialty,Male,<=50K
18,10,Sales,Female,<=50K
32,13,Exec-managerial,Male,<=50K
34,16,Prof-specialty,Male,>50K
24,10,Sales,Male,<=50K
36,6,Handlers-cleaners,Female,<=50K
44,4,Machine-op-inspct,Male,<=50K
23,10,Adm-clerical,Female,<=50K
57,9,Craft-repair,Male,<=50K
41,10,Sales,Male,>50K
20,9,Protective-serv,Male,<=50K
32,10,Craft-repair,Male,<=50K
38,13,Craft-repair,Female,<=50K
29,9,Transport-moving,Female,<=50K
